loan_id,loan_amount,region
45621,6000.000000000,Midwest
44839,6000.000000000,Midwest
45504,6000.000000000,Midwest
44765,6000.000000000,Midwest
41050,6000.000000000,Midwest
42646,6000.000000000,Midwest
38963,6000.000000000,Midwest
40099,6000.000000000,Midwest
45892,6000.000000000,Midwest
40272,6000.000000000,Midwest
43250,6000.000000000,Midwest
42832,6000.000000000,Midwest
42895,6000.000000000,Midwest
38947,6000.000000000,Midwest
39559,6000.000000000,Midwest
39129,6000.000000000,Midwest
43814,6000.000000000,Midwest
39607,6000.000000000,Midwest
46447,6000.000000000,Midwest
40182,6000.000000000,Midwest
42546,6000.000000000,Midwest
46785,6000.000000000,Midwest
46239,6000.000000000,Midwest
44018,6000.000000000,Midwest
41209,6000.000000000,Midwest
40603,6000.000000000,Midwest
45218,6000.000000000,Midwest
41646,6000.000000000,Midwest
44217,6000.000000000,Midwest
41992,6000.000000000,Midwest
42711,6000.000000000,Midwest
45246,6000.000000000,Midwest
46647,6000.000000000,Midwest
41516,6000.000000000,Midwest
40607,6000.000000000,Midwest
44373,6000.000000000,Midwest
44359,6000.000000000,Midwest
45340,6000.000000000,Midwest
43101,6000.000000000,Midwest
44636,6000.000000000,Midwest
44946,6000.000000000,Midwest
45668,6000.000000000,Midwest
42717,6000.000000000,Midwest
41525,6000.000000000,Midwest
44714,6000.000000000,Midwest
43924,6000.000000000,Midwest
45674,6000.000000000,Midwest
45304,6000.000000000,Midwest
40469,6000.000000000,Midwest
43411,6000.000000000,Midwest
41666,6000.000000000,Midwest
42526,6000.000000000,Midwest
44180,6000.000000000,Midwest
45633,6000.000000000,Midwest
42620,6000.000000000,Midwest
41170,6000.000000000,Midwest
42426,6000.000000000,Midwest
42622,6000.000000000,Midwest
43710,6000.000000000,Midwest
41689,6000.000000000,Midwest
42592,6000.000000000,Midwest
43893,6000.000000000,Midwest
45758,6000.000000000,Midwest
44901,6000.000000000,Midwest
38808,6000.000000000,Midwest
43086,6000.000000000,Midwest
39316,6000.000000000,Midwest
39786,6000.000000000,Midwest
39711,6000.000000000,Midwest
45315,6000.000000000,Midwest
39596,6000.000000000,Midwest
42071,6000.000000000,Midwest
44053,6000.000000000,Midwest
44503,6000.000000000,Midwest
44841,6000.000000000,Midwest
39270,6000.000000000,Midwest
42716,6000.000000000,Midwest
43754,6000.000000000,Midwest
43073,6000.000000000,Midwest
42928,6000.000000000,Midwest
42479,6000.000000000,Midwest
45324,6000.000000000,Midwest
40925,6000.000000000,Midwest
43575,6000.000000000,Midwest
45704,6000.000000000,Midwest
40764,6000.000000000,Midwest
46586,6000.000000000,Midwest
46569,6000.000000000,Midwest
39136,6000.000000000,Midwest
43568,6000.000000000,Midwest
41557,6000.000000000,Midwest
42347,6000.000000000,Midwest
41337,6000.000000000,Midwest
39738,6000.000000000,Midwest
40792,6000.000000000,Midwest
39540,6000.000000000,Midwest
44414,6000.000000000,Midwest
41296,6000.000000000,Midwest
39547,6000.000000000,Midwest
40004,6000.000000000,Midwest
44337,6000.000000000,Midwest
40574,6000.000000000,Midwest
39082,6000.000000000,Midwest
42931,6000.000000000,Midwest
42388,6000.000000000,Midwest
46521,6000.000000000,Midwest
44669,6000.000000000,Midwest
45080,6000.000000000,Midwest
41622,6000.000000000,Midwest
46692,6000.000000000,Midwest
41045,6000.000000000,Midwest
41162,6000.000000000,Midwest
46742,6000.000000000,Midwest
42374,6000.000000000,Midwest
42597,6000.000000000,Midwest
42762,6000.000000000,Midwest
46007,6000.000000000,Midwest
41073,6000.000000000,Midwest
44548,6000.000000000,Midwest
39025,6000.000000000,Midwest
42575,6000.000000000,Midwest
43136,6000.000000000,Midwest
46195,6000.000000000,Midwest
44031,6000.000000000,Midwest
45528,6000.000000000,Midwest
46813,6000.000000000,Midwest
38815,6000.000000000,Midwest
42152,6000.000000000,Midwest
44267,6000.000000000,Midwest
44569,6000.000000000,Midwest
40924,6000.000000000,Midwest
40429,6000.000000000,Midwest
46255,6000.000000000,Midwest
46426,6000.000000000,Midwest
42050,6000.000000000,Midwest
43335,6000.000000000,Midwest
42798,6000.000000000,Midwest
41699,6000.000000000,Midwest
42172,6000.000000000,Midwest
45760,6000.000000000,Midwest
46793,6000.000000000,Midwest
39386,6000.000000000,Midwest
43026,6000.000000000,Midwest
45926,6000.000000000,Midwest
43225,6000.000000000,Midwest
39707,6000.000000000,Midwest
39870,6000.000000000,Midwest
46717,6000.000000000,Midwest
41767,6000.000000000,Midwest
45450,6000.000000000,Midwest
39140,6000.000000000,Midwest
40957,6000.000000000,Midwest
45268,6000.000000000,Midwest
41925,6000.000000000,Midwest
45248,6000.000000000,Midwest
43252,6000.000000000,Midwest
45328,6000.000000000,Midwest
45032,6000.000000000,Midwest
38904,6000.000000000,Midwest
38935,6000.000000000,Midwest
44315,6000.000000000,Midwest
39541,6000.000000000,Midwest
42226,6000.000000000,Midwest
41571,6000.000000000,Midwest
42204,6000.000000000,Midwest
43573,6000.000000000,Midwest
44555,6000.000000000,Midwest
42550,6000.000000000,Midwest
40875,6000.000000000,Midwest
46727,6000.000000000,Midwest
39776,6000.000000000,Midwest
41181,6000.000000000,Midwest
40601,6000.000000000,Midwest
39592,6000.000000000,Midwest
41576,6000.000000000,Midwest
44433,6000.000000000,Midwest
44875,6000.000000000,Midwest
45430,6000.000000000,Midwest
43579,6000.000000000,Midwest
44869,6000.000000000,Midwest
39859,6000.000000000,Midwest
44463,6000.000000000,Midwest
43468,6000.000000000,Midwest
39014,6000.000000000,Midwest
45695,6000.000000000,Midwest
45826,6000.000000000,Midwest
42058,6000.000000000,Midwest
43131,6000.000000000,Midwest
45632,6000.000000000,Midwest
45811,6000.000000000,Midwest
41208,6000.000000000,Midwest
41259,6000.000000000,Midwest
41336,6000.000000000,Midwest
46142,6000.000000000,Midwest
39285,6000.000000000,Midwest
41845,6000.000000000,Midwest
46890,6000.000000000,Midwest
45193,6000.000000000,Midwest
45840,6000.000000000,Midwest
44437,6000.000000000,Midwest
44610,6000.000000000,Midwest
42399,6000.000000000,Midwest
42974,6000.000000000,Midwest
39496,6000.000000000,Midwest
43871,6000.000000000,Midwest
45755,6000.000000000,Midwest
41338,6000.000000000,Midwest
39680,6000.000000000,Midwest
45681,6000.000000000,Midwest
43160,6000.000000000,Midwest
43231,6000.000000000,Midwest
40775,6000.000000000,Midwest
41637,6000.000000000,Midwest
42033,6000.000000000,Midwest
44767,6000.000000000,Midwest
40229,6000.000000000,Midwest
44779,6000.000000000,Midwest
46292,6000.000000000,Midwest
42207,6000.000000000,Midwest
42269,6000.000000000,Midwest
46768,6000.000000000,Midwest
42574,6000.000000000,Midwest
42842,6000.000000000,Midwest
42788,6000.000000000,Midwest
45930,6000.000000000,Midwest
45261,6000.000000000,Midwest
39885,6000.000000000,Midwest
43854,6000.000000000,Midwest
43130,6000.000000000,Midwest
44138,6000.000000000,Midwest
39209,6000.000000000,Midwest
40600,6000.000000000,Midwest
45009,6000.000000000,Midwest
43451,6000.000000000,Midwest
44580,6000.000000000,Midwest
41223,6000.000000000,Midwest
39186,6000.000000000,Midwest
39059,6000.000000000,Midwest
44989,6000.000000000,Midwest
42957,6000.000000000,Midwest
44418,6000.000000000,Midwest
42868,6000.000000000,Midwest
43318,6000.000000000,Midwest
44874,6000.000000000,Midwest
39674,6000.000000000,Midwest
44854,6000.000000000,Midwest
41941,6000.000000000,Midwest
40080,6000.000000000,Midwest
41018,6000.000000000,Midwest
40897,6000.000000000,Midwest
39709,6000.000000000,Midwest
40227,6000.000000000,Midwest
39103,6000.000000000,Midwest
46454,6000.000000000,Midwest
46835,6000.000000000,Midwest
43100,6000.000000000,Midwest
43605,6000.000000000,Midwest
46865,6000.000000000,Midwest
44035,6000.000000000,Midwest
40819,6000.000000000,Midwest
39353,6000.000000000,Midwest
43949,6000.000000000,Midwest
41537,6000.000000000,Midwest
41331,6000.000000000,Midwest
44456,6000.000000000,Midwest
42119,6000.000000000,Midwest
42341,6000.000000000,Midwest
42015,6000.000000000,Midwest
45012,6000.000000000,Midwest
44523,6000.000000000,Midwest
41400,6000.000000000,Midwest
45800,6000.000000000,Midwest
43509,6000.000000000,Midwest
43700,6000.000000000,Midwest
42623,6000.000000000,Midwest
39646,6000.000000000,Midwest
45644,6000.000000000,Midwest
44442,6000.000000000,Midwest
44493,6000.000000000,Midwest
43947,6000.000000000,Midwest
42120,6000.000000000,Midwest
42996,6000.000000000,Midwest
43857,6000.000000000,Midwest
38828,6000.000000000,Midwest
40194,6000.000000000,Midwest
40439,6000.000000000,Midwest
41272,6000.000000000,Midwest
45031,6000.000000000,Midwest
45267,6000.000000000,Midwest
40206,6000.000000000,Midwest
39411,6000.000000000,Midwest
44452,6000.000000000,Midwest
39568,6000.000000000,Midwest
40346,6000.000000000,Midwest
41815,6000.000000000,Midwest
45133,6000.000000000,Midwest
40390,6000.000000000,Midwest
39857,6000.000000000,Midwest
41531,6000.000000000,Midwest
42925,6000.000000000,Midwest
42564,6000.000000000,Midwest
44055,6000.000000000,Midwest
39692,6000.000000000,Midwest
45460,6000.000000000,Midwest
46282,6000.000000000,Midwest
39543,6000.000000000,Midwest
44665,6000.000000000,Midwest
41776,6000.000000000,Midwest
42436,6000.000000000,Midwest
41505,6000.000000000,Midwest
40915,6000.000000000,Midwest
42306,6000.000000000,Midwest
46585,6000.000000000,Midwest
41158,6000.000000000,Midwest
42796,6000.000000000,Midwest
44607,6000.000000000,Midwest
43039,6000.000000000,Midwest
45843,6000.000000000,Midwest
40763,6000.000000000,Midwest
41224,6000.000000000,Midwest
44360,6000.000000000,Midwest
39399,6000.000000000,Midwest
46478,6000.000000000,Midwest
45245,6000.000000000,Midwest
39684,6000.000000000,Midwest
41838,6000.000000000,Midwest
45626,6000.000000000,Midwest
46102,6000.000000000,Midwest
40448,6000.000000000,Midwest
41617,6000.000000000,Midwest
42243,6000.000000000,Midwest
43809,6000.000000000,Midwest
43989,6000.000000000,Midwest
44843,6000.000000000,Midwest
44486,6000.000000000,Midwest
40548,6000.000000000,Midwest
42814,6000.000000000,Midwest
40626,6000.000000000,Midwest
39027,6000.000000000,Midwest
46708,6000.000000000,Midwest
40642,6000.000000000,Midwest
46439,6000.000000000,Midwest
46705,6000.000000000,Midwest
42480,6000.000000000,Midwest
43049,6000.000000000,Midwest
46147,6000.000000000,Midwest
43498,6000.000000000,Midwest
41568,6000.000000000,Midwest
46387,6000.000000000,Midwest
44030,6000.000000000,Midwest
39225,6000.000000000,Midwest
46121,6000.000000000,Midwest
45748,6000.000000000,Midwest
40755,6000.000000000,Midwest
42843,6000.000000000,Midwest
46840,6000.000000000,Midwest
41527,6000.000000000,Midwest
45586,6000.000000000,Midwest
45735,6000.000000000,Midwest
42270,6000.000000000,Midwest
42922,6000.000000000,Midwest
46845,6000.000000000,Midwest
40467,6000.000000000,Midwest
42879,6000.000000000,Midwest
40168,6000.000000000,Midwest
44907,6000.000000000,Midwest
44601,6000.000000000,Midwest
39361,6000.000000000,Midwest
40337,6000.000000000,Midwest
39220,6000.000000000,Midwest
38780,6000.000000000,Midwest
41927,6000.000000000,Midwest
44110,6000.000000000,Midwest
42992,6000.000000000,Midwest
46821,6000.000000000,Midwest
39563,6000.000000000,Midwest
39830,6000.000000000,Midwest
42201,6000.000000000,Midwest
46784,6000.000000000,Midwest
39475,6000.000000000,Midwest
43928,6000.000000000,Midwest
45788,6000.000000000,Midwest
44870,6000.000000000,Midwest
44704,6000.000000000,Midwest
39681,6000.000000000,Midwest
39283,6000.000000000,Midwest
39096,6000.000000000,Midwest
45364,6000.000000000,Midwest
38772,6000.000000000,Midwest
42698,6000.000000000,Midwest
41287,6000.000000000,Midwest
40706,6000.000000000,Midwest
44320,6000.000000000,Midwest
45664,6000.000000000,Midwest
45615,6000.000000000,Midwest
39016,6000.000000000,Midwest
40069,6000.000000000,Midwest
43917,6000.000000000,Midwest
40112,6000.000000000,Midwest
41088,6000.000000000,Midwest
44451,6000.000000000,Midwest
40170,6000.000000000,Midwest
42354,6000.000000000,Midwest
39932,6000.000000000,Midwest
45030,6000.000000000,Midwest
46015,6000.000000000,Midwest
45137,6000.000000000,Midwest
43991,6000.000000000,Midwest
45885,6000.000000000,Midwest
42483,6000.000000000,Midwest
45623,6000.000000000,Midwest
40498,6000.000000000,Midwest
39139,6000.000000000,Midwest
38778,6000.000000000,Midwest
43757,6000.000000000,Midwest
41155,6000.000000000,Midwest
40472,6000.000000000,Midwest
40930,6000.000000000,Midwest
41562,6000.000000000,Midwest
38794,6000.000000000,Midwest
43007,6000.000000000,Midwest
38868,6000.000000000,Midwest
43946,6000.000000000,Midwest
41458,6000.000000000,Midwest
42222,6000.000000000,Midwest
46579,6000.000000000,Midwest
45369,6000.000000000,Midwest
39341,6000.000000000,Midwest
46236,6000.000000000,Midwest
42822,6000.000000000,Midwest
43755,6000.000000000,Midwest
43881,6000.000000000,Midwest
42754,6000.000000000,Midwest
42245,6000.000000000,Midwest
44147,6000.000000000,Midwest
45709,6000.000000000,Midwest
38969,6000.000000000,Midwest
42057,6000.000000000,Midwest
43718,6000.000000000,Midwest
45547,6000.000000000,Midwest
43496,6000.000000000,Midwest
42061,6000.000000000,Midwest
40089,6000.000000000,Midwest
39306,6000.000000000,Midwest
43771,6000.000000000,Midwest
42396,6000.000000000,Midwest
39105,6000.000000000,Midwest
46149,6000.000000000,Midwest
42596,6000.000000000,Midwest
41201,6000.000000000,Midwest
46856,6000.000000000,Midwest
39346,6000.000000000,Midwest
43872,6000.000000000,Midwest
39363,6000.000000000,Midwest
39502,6000.000000000,Midwest
41770,6000.000000000,Midwest
44952,6000.000000000,Midwest
39491,6000.000000000,Midwest
42056,6000.000000000,Midwest
41538,6000.000000000,Midwest
45907,6000.000000000,Midwest
46014,6000.000000000,Midwest
46696,6000.000000000,Midwest
39385,6000.000000000,Midwest
45922,6000.000000000,Midwest
45604,6000.000000000,Midwest
40733,6000.000000000,Midwest
45206,6000.000000000,Midwest
39015,6000.000000000,Midwest
39919,6000.000000000,Midwest
40131,6000.000000000,Midwest
42689,6000.000000000,Midwest
46397,6000.000000000,Midwest
42200,6000.000000000,Midwest
45269,6000.000000000,Midwest
43399,6000.000000000,Midwest
39918,6000.000000000,Midwest
42807,6000.000000000,Midwest
43378,6000.000000000,Midwest
46204,6000.000000000,Midwest
41396,6000.000000000,Midwest
45654,6000.000000000,Midwest
42532,6000.000000000,Midwest
43604,6000.000000000,Midwest
42240,6000.000000000,Midwest
46702,6000.000000000,Midwest
42478,6000.000000000,Midwest
42300,6000.000000000,Midwest
43986,6000.000000000,Midwest
42434,6000.000000000,Midwest
40999,6000.000000000,Midwest
46577,6000.000000000,Midwest
45687,6000.000000000,Midwest
40838,6000.000000000,Midwest
41409,6000.000000000,Midwest
42484,6000.000000000,Midwest
43941,6000.000000000,Midwest
40506,6000.000000000,Midwest
41081,6000.000000000,Midwest
38756,6000.000000000,Midwest
43666,6000.000000000,Midwest
46396,6000.000000000,Midwest
39467,6000.000000000,Midwest
39669,6000.000000000,Midwest
40502,6000.000000000,Midwest
45683,6000.000000000,Midwest
41052,6000.000000000,Midwest
43412,6000.000000000,Midwest
39591,6000.000000000,Midwest
40528,6000.000000000,Midwest
42536,6000.000000000,Midwest
46445,6000.000000000,Midwest
40018,6000.000000000,Midwest
40735,6000.000000000,Midwest
40789,6000.000000000,Midwest
40496,6000.000000000,Midwest
39661,6000.000000000,Midwest
44240,6000.000000000,Midwest
43171,6000.000000000,Midwest
46404,6000.000000000,Midwest
41464,6000.000000000,Midwest
45375,6000.000000000,Midwest
45514,6000.000000000,Midwest
46191,6000.000000000,Midwest
38866,6000.000000000,Midwest
41418,6000.000000000,Midwest
46690,6000.000000000,Midwest
42803,6000.000000000,Midwest
46066,6000.000000000,Midwest
39858,6000.000000000,Midwest
41698,6000.000000000,Midwest
43237,6000.000000000,Midwest
40132,6000.000000000,Midwest
44750,6000.000000000,Midwest
44140,6000.000000000,Midwest
40032,6000.000000000,Midwest
39722,6000.000000000,Midwest
40760,6000.000000000,Midwest
43334,6000.000000000,Midwest
44614,6000.000000000,Midwest
43833,6000.000000000,Midwest
45997,6000.000000000,Midwest
39734,6000.000000000,Midwest
38879,6000.000000000,Midwest
43948,6000.000000000,Midwest
46260,6000.000000000,Midwest
45422,6000.000000000,Midwest
44573,6000.000000000,Midwest
42178,6000.000000000,Midwest
44619,6000.000000000,Midwest
41160,6000.000000000,Midwest
40898,6000.000000000,Midwest
39739,6000.000000000,Midwest
41414,6000.000000000,Midwest
43074,6000.000000000,Midwest
39243,6000.000000000,Midwest
45845,6000.000000000,Midwest
45656,6000.000000000,Midwest
43145,6000.000000000,Midwest
39515,6000.000000000,Midwest
45852,6000.000000000,Midwest
45774,6000.000000000,Midwest
38918,6000.000000000,Midwest
44241,6000.000000000,Midwest
42755,6000.000000000,Midwest
45356,6000.000000000,Midwest
46562,6000.000000000,Midwest
46253,6000.000000000,Midwest
39897,6000.000000000,Midwest
41602,6000.000000000,Midwest
41708,6000.000000000,Midwest
38806,6000.000000000,Midwest
45736,6000.000000000,Midwest
42364,6000.000000000,Midwest
42581,6000.000000000,Midwest
44253,6000.000000000,Midwest
44698,6000.000000000,Midwest
43774,6000.000000000,Midwest
46777,6000.000000000,Midwest
44605,6000.000000000,Midwest
40175,6000.000000000,Midwest
40204,6000.000000000,Midwest
42756,6000.000000000,Midwest
46584,6000.000000000,Midwest
41495,6000.000000000,Midwest
43938,6000.000000000,Midwest
46472,6000.000000000,Midwest
46535,6000.000000000,Midwest
40046,6000.000000000,Midwest
40538,6000.000000000,Midwest
43843,6000.000000000,Midwest
45373,6000.000000000,Midwest
40531,6000.000000000,Midwest
43957,6000.000000000,Midwest
42239,6000.000000000,Midwest
46354,6000.000000000,Midwest
44902,6000.000000000,Midwest
42608,6000.000000000,Midwest
45717,6000.000000000,Midwest
45577,6000.000000000,Midwest
46432,6000.000000000,Midwest
38895,6000.000000000,Midwest
41375,6000.000000000,Midwest
45899,6000.000000000,Midwest
41886,6000.000000000,Midwest
44165,6000.000000000,Midwest
46485,6000.000000000,Midwest
41558,6000.000000000,Midwest
42127,6000.000000000,Midwest
39382,6000.000000000,Midwest
45515,6000.000000000,Midwest
43659,6000.000000000,Midwest
41579,6000.000000000,Midwest
46064,6000.000000000,Midwest
39787,6000.000000000,Midwest
45846,6000.000000000,Midwest
41105,6000.000000000,Midwest
46563,6000.000000000,Midwest
42651,6000.000000000,Midwest
45312,6000.000000000,Midwest
46701,6000.000000000,Midwest
40625,6000.000000000,Midwest
42295,6000.000000000,Midwest
40662,6000.000000000,Midwest
41907,6000.000000000,Midwest
41267,6000.000000000,Midwest
45762,6000.000000000,Midwest
42249,6000.000000000,Midwest
42250,6000.000000000,Midwest
45630,6000.000000000,Midwest
38830,6000.000000000,Midwest
45070,6000.000000000,Midwest
46827,6000.000000000,Midwest
43658,6000.000000000,Midwest
46686,6000.000000000,Midwest
46429,6000.000000000,Midwest
38865,6000.000000000,Midwest
45914,6000.000000000,Midwest
42763,6000.000000000,Midwest
44933,6000.000000000,Midwest
46630,6000.000000000,Midwest
44929,6000.000000000,Midwest
46036,6000.000000000,Midwest
39360,6000.000000000,Midwest
45317,6000.000000000,Midwest
40842,6000.000000000,Midwest
41355,6000.000000000,Midwest
39714,6000.000000000,Midwest
40863,6000.000000000,Midwest
44257,6000.000000000,Midwest
43681,6000.000000000,Midwest
45738,6000.000000000,Midwest
41775,6000.000000000,Midwest
43480,6000.000000000,Midwest
44067,6000.000000000,Midwest
45076,6000.000000000,Midwest
45643,6000.000000000,Midwest
41239,6000.000000000,Midwest
41656,6000.000000000,Midwest
44720,6000.000000000,Midwest
44860,6000.000000000,Midwest
39024,6000.000000000,Midwest
41211,6000.000000000,Midwest
39069,6000.000000000,Midwest
42667,6000.000000000,Midwest
45074,6000.000000000,Midwest
41297,6000.000000000,Midwest
46672,6000.000000000,Midwest
40151,6000.000000000,Midwest
42329,6000.000000000,Midwest
44762,6000.000000000,Midwest
42965,6000.000000000,Midwest
39831,6000.000000000,Midwest
44111,6000.000000000,Midwest
44618,6000.000000000,Midwest
40754,6000.000000000,Midwest
38994,6000.000000000,Midwest
45416,6000.000000000,Midwest
41652,6000.000000000,Midwest
45497,6000.000000000,Midwest
43626,6000.000000000,Midwest
44304,6000.000000000,Midwest
45759,6000.000000000,Midwest
42921,6000.000000000,Midwest
46830,6000.000000000,Midwest
44436,6000.000000000,Midwest
40261,6000.000000000,Midwest
39409,6000.000000000,Midwest
46624,6000.000000000,Midwest
41106,6000.000000000,Midwest
46362,6000.000000000,Midwest
46671,6000.000000000,Midwest
43269,6000.000000000,Midwest
39321,6000.000000000,Midwest
40029,6000.000000000,Midwest
40156,6000.000000000,Midwest
43242,6000.000000000,Midwest
43065,6000.000000000,Midwest
43377,6000.000000000,Midwest
42192,6000.000000000,Midwest
39665,6000.000000000,Midwest
42885,6000.000000000,Midwest
43043,6000.000000000,Midwest
42460,6000.000000000,Midwest
43999,6000.000000000,Midwest
42858,6000.000000000,Midwest
46427,6000.000000000,Midwest
45658,6000.000000000,Midwest
42059,6000.000000000,Midwest
42117,6000.000000000,Midwest
39740,6000.000000000,Midwest
39931,6000.000000000,Midwest
41526,6000.000000000,Midwest
42258,6000.000000000,Midwest
43072,6000.000000000,Midwest
45475,6000.000000000,Midwest
44385,6000.000000000,Midwest
44358,6000.000000000,Midwest
45171,6000.000000000,Midwest
46308,6000.000000000,Midwest
44708,6000.000000000,Midwest
40851,6000.000000000,Midwest
46131,6000.000000000,Midwest
41887,6000.000000000,Midwest
43791,6000.000000000,Midwest
43832,6000.000000000,Midwest
39795,6000.000000000,Midwest
46310,6000.000000000,Midwest
38945,6000.000000000,Midwest
42320,6000.000000000,Midwest
43888,6000.000000000,Midwest
45158,6000.000000000,Midwest
39841,6000.000000000,Midwest
45703,6000.000000000,Midwest
46783,6000.000000000,Midwest
42726,6000.000000000,Midwest
46619,6000.000000000,Midwest
41401,6000.000000000,Midwest
42319,6000.000000000,Midwest
46398,6000.000000000,Midwest
38826,6000.000000000,Midwest
41890,6000.000000000,Midwest
43923,6000.000000000,Midwest
45194,6000.000000000,Midwest
45828,6000.000000000,Midwest
46032,6000.000000000,Midwest
39891,6000.000000000,Midwest
39284,6000.000000000,Midwest
41371,6000.000000000,Midwest
44132,6000.000000000,Midwest
40445,6000.000000000,Midwest
44945,6000.000000000,Midwest
39506,6000.000000000,Midwest
39013,6000.000000000,Midwest
41769,6000.000000000,Midwest
43177,6000.000000000,Midwest
40990,6000.000000000,Midwest
40749,6000.000000000,Midwest
42648,6000.000000000,Midwest
43243,6000.000000000,Midwest
40507,6000.000000000,Midwest
39437,6000.000000000,Midwest
44696,6000.000000000,Midwest
39735,6000.000000000,Midwest
39942,6000.000000000,Midwest
46296,6000.000000000,Midwest
39754,6000.000000000,Midwest
46027,6000.000000000,Midwest
41688,6000.000000000,Midwest
40734,6000.000000000,Midwest
41200,6000.000000000,Midwest
42241,6000.000000000,Midwest
44898,6000.000000000,Midwest
41778,6000.000000000,Midwest
40664,6000.000000000,Midwest
42100,6000.000000000,Midwest
43717,6000.000000000,Midwest
43028,6000.000000000,Midwest
44827,6000.000000000,Midwest
41072,6000.000000000,Midwest
41488,6000.000000000,Midwest
45791,6000.000000000,Midwest
40972,6000.000000000,Midwest
44578,6000.000000000,Midwest
42379,6000.000000000,Midwest
46543,6000.000000000,Midwest
40447,6000.000000000,Midwest
40015,6000.000000000,Midwest
40685,6000.000000000,Midwest
39072,6000.000000000,Midwest
41896,6000.000000000,Midwest
45769,6000.000000000,Midwest
39569,6000.000000000,Midwest
46883,6000.000000000,Midwest
46829,6000.000000000,Midwest
39230,6000.000000000,Midwest
40224,6000.000000000,Midwest
44648,6000.000000000,Midwest
45763,6000.000000000,Midwest
41145,6000.000000000,Midwest
40619,6000.000000000,Midwest
42114,6000.000000000,Midwest
43271,6000.000000000,Midwest
39869,6000.000000000,Midwest
45790,6000.000000000,Midwest
40859,6000.000000000,Midwest
43295,6000.000000000,Midwest
46581,6000.000000000,Midwest
42378,6000.000000000,Midwest
46663,6000.000000000,Midwest
46720,6000.000000000,Midwest
40484,6000.000000000,Midwest
46738,6000.000000000,Midwest
40237,6000.000000000,Midwest
43382,6000.000000000,Midwest
41704,6000.000000000,Midwest
42927,6000.000000000,Midwest
41832,6000.000000000,Midwest
45642,6000.000000000,Midwest
46715,6000.000000000,Midwest
41964,6000.000000000,Midwest
41112,6000.000000000,Midwest
43656,6000.000000000,Midwest
39207,6000.000000000,Midwest
45437,6000.000000000,Midwest
41734,6000.000000000,Midwest
39893,6000.000000000,Midwest
43137,6000.000000000,Midwest
43305,6000.000000000,Midwest
39408,6000.000000000,Midwest
43834,6000.000000000,Midwest
40384,6000.000000000,Midwest
43838,6000.000000000,Midwest
38884,6000.000000000,Midwest
39640,6000.000000000,Midwest
46761,6000.000000000,Midwest
40499,6000.000000000,Midwest
45442,6000.000000000,Midwest
46861,6000.000000000,Midwest
41159,6000.000000000,Midwest
42893,6000.000000000,Midwest
45943,6000.000000000,Midwest
43524,6000.000000000,Midwest
39135,6000.000000000,Midwest
40920,6000.000000000,Midwest
41146,6000.000000000,Midwest
41586,6000.000000000,Midwest
46318,6000.000000000,Midwest
44294,6000.000000000,Midwest
45050,6000.000000000,Midwest
42049,6000.000000000,Midwest
42246,6000.000000000,Midwest
43735,6000.000000000,Midwest
41156,6000.000000000,Midwest
43807,6000.000000000,Midwest
42752,6000.000000000,Midwest
41487,6000.000000000,Midwest
42469,6000.000000000,Midwest
40016,6000.000000000,Midwest
39896,6000.000000000,Midwest
41836,6000.000000000,Midwest
46161,6000.000000000,Midwest
46674,6000.000000000,Midwest
43618,6000.000000000,Midwest
41425,6000.000000000,Midwest
44207,6000.000000000,Midwest
42609,6000.000000000,Midwest
40565,6000.000000000,Midwest
43369,6000.000000000,Midwest
43975,6000.000000000,Midwest
41945,6000.000000000,Midwest
40768,6000.000000000,Midwest
40927,6000.000000000,Midwest
44438,6000.000000000,Midwest
41944,6000.000000000,Midwest
45154,6000.000000000,Midwest
45847,6000.000000000,Midwest
46071,6000.000000000,Midwest
45017,6000.000000000,Midwest
40477,6000.000000000,Midwest
40372,6000.000000000,Midwest
44336,6000.000000000,Midwest
41016,6000.000000000,Midwest
41417,6000.000000000,Midwest
46580,6000.000000000,Midwest
44873,6000.000000000,Midwest
40110,6000.000000000,Midwest
40309,6000.000000000,Midwest
45210,6000.000000000,Midwest
45830,6000.000000000,Midwest
40328,6000.000000000,Midwest
42060,6000.000000000,Midwest
44554,6000.000000000,Midwest
40056,6000.000000000,Midwest
41777,6000.000000000,Midwest
40967,6000.000000000,Midwest
40111,6000.000000000,Midwest
41654,6000.000000000,Midwest
43221,6000.000000000,Midwest
43667,6000.000000000,Midwest
46522,6000.000000000,Midwest
43985,6000.000000000,Midwest
44297,6000.000000000,Midwest
41528,6000.000000000,Midwest
42727,6000.000000000,Midwest
39933,6000.000000000,Midwest
42699,6000.000000000,Midwest
38771,6000.000000000,Midwest
45069,6000.000000000,Midwest
40793,6000.000000000,Midwest
40269,6000.000000000,Midwest
41279,6000.000000000,Midwest
42781,6000.000000000,Midwest
39935,6000.000000000,Midwest
41672,6000.000000000,Midwest
45766,6000.000000000,Midwest
42979,6000.000000000,Midwest
44637,6000.000000000,Midwest
45876,6000.000000000,Midwest
44551,6000.000000000,Midwest
42101,6000.000000000,Midwest
44239,6000.000000000,Midwest
43597,6000.000000000,Midwest
39297,6000.000000000,Midwest
39712,6000.000000000,Midwest
43853,6000.000000000,Midwest
41411,6000.000000000,Midwest
44697,6000.000000000,Midwest
45409,6000.000000000,Midwest
41130,6000.000000000,Midwest
42652,6000.000000000,Midwest
45414,6000.000000000,Midwest
